5078,18973,18973,320000,307200.0,2,2,1,-1,3196,3259.92,1
5079,18973,18973,50000,48000.0,2,2,3,2,18460,18829.2,1
5081,25440,25440,30000,28800.0,1,3,2,1,13486,13755.72,1
5085,41482,41482,140000,134400.0,1,3,1,2,134073,136754.45,1
5086,41482,41482,50000,48000.0,1,2,1,0,15941,16259.82,1
5097,77847,77847,50000,48000.0,2,3,1,2,47639,48591.78,1
5100,89617,89617,50000,48000.0,1,1,2,2,45728,46642.56,1
5102,17522,17522,140000,134400.0,2,2,1,-1,4694,4787.88,1
5108,35670,35670,180000,172800.0,2,2,2,0,172271,175716.42,1
5114,36096,36096,30000,28800.0,2,3,2,2,25437,25945.74,1
5122,58288,58288,200000,192000.0,1,1,1,-1,446,454.92,1
5136,79763,79763,180000,172800.0,2,1,2,2,73618,75090.36,1
5137,79763,79763,50000,48000.0,1,2,1,2,42435,43283.7,1
5145,83350,83350,50000,48000.0,1,1,2,-1,3063,3124.26,1
5147,83350,83350,330000,316800.0,2,2,2,-1,13204,13468.08,1
5148,83350,83350,50000,48000.0,2,2,2,1,13750,14025.0,1
5149,84033,84033,110000,105600.0,1,3,2,1,7128,7270.56,1
5151,86600,86600,20000,19200.0,1,2,1,1,5566,5677.32,1
5152,87304,87304,20000,19200.0,1,1,2,0,13361,13628.22,1
5158,96601,96601,130000,124800.0,1,1,2,0,81907,83545.14,1
5162,18558,18558,20000,19200.0,1,1,2,0,18523,18893.46,1
5164,21004,21004,110000,105600.0,2,2,1,2,85814,87530.28,1
5170,61430,61430,140000,134400.0,2,2,2,0,28282,28847.64,1
5172,61430,61430,70000,67200.0,1,3,1,2,29258,29843.16,1
5178,65598,65598,190000,182400.0,1,1,1,2,69518,70908.36,1
5180,81711,81711,200000,192000.0,1,2,2,0,233637,238309.73,1
5181,81711,81711,340000,326400.0,2,1,2,0,326065,332586.3,1
5185,93384,93384,100000,96000.0,2,2,1,0,87590,89341.8,1
5192,86432,86432,50000,48000.0,1,2,1,-1,390,397.8,1
5194,11083,11083,500000,480000.0,2,1,1,2,197231,201175.62,1
5201,20393,20393,60000,57600.0,2,1,2,0,55447,56555.94,1
5219,41895,41895,20000,19200.0,2,2,1,2,18075,18436.5,1
5220,41895,41895,80000,76800.0,2,2,1,0,77714,79268.28,1
5222,45002,45002,50000,48000.0,2,2,1,0,48928,49906.56,1
5224,46275,46275,90000,86400.0,2,2,2,2,87673,89426.46,1
5229,60829,60829,320000,307200.0,2,3,2,-1,3479,3548.58,1
5236,71667,71667,20000,19200.0,2,2,2,1,21003,21423.06,1
5237,74709,74709,190000,182400.0,2,1,1,2,171462,174891.23,1
5243,94523,94523,20000,19200.0,2,2,2,1,5065,5166.3,1
5249,98185,98185,30000,28800.0,2,2,1,0,11692,11925.84,1
5255,30751,30751,70000,67200.0,1,2,2,0,61762,62997.24,1
5261,59110,59110,40000,38400.0,2,2,2,1,36890,37627.8,1
5274,15438,15438,60000,57600.0,2,2,1,0,56166,57289.32,1
5275,19524,19524,20000,19200.0,1,1,2,-1,10283,10488.66,1
5282,45550,45550,50000,48000.0,1,2,2,0,48726,49700.52,1
5285,64117,64117,80000,76800.0,1,2,1,2,600,612.0,1
5287,88667,88667,520000,499200.0,2,1,2,0,485298,495003.97,1
5295,61163,61163,10000,9600.0,1,2,2,0,16944,17282.88,1
5305,34996,34996,150000,144000.0,2,1,1,-1,110,112.2,1
5317,16204,16204,50000,48000.0,2,1,2,2,10622,10834.44,1
5318,16204,16204,80000,76800.0,2,2,2,-1,309,315.18,1
5336,47509,47509,50000,48000.0,2,1,1,0,19926,20324.52,1
5338,52664,52664,50000,48000.0,2,2,1,0,45614,46526.28,1
5339,52664,52664,20000,19200.0,1,3,2,2,1650,1683.0,1
5349,68158,68158,220000,211200.0,1,1,2,2,205130,209232.6,1
5350,70318,70318,80000,76800.0,2,1,2,1,80461,82070.22,1
5351,73292,73292,20000,19200.0,1,3,2,0,12188,12431.76,1
5366,95466,95466,50000,48000.0,1,3,3,0,45555,46466.1,1
5372,99969,99969,10000,9600.0,1,3,1,1,7229,7373.58,1
5382,39424,39424,50000,48000.0,1,1,2,-1,390,397.8,1
5384,56707,56707,20000,19200.0,1,1,2,1,16688,17021.76,1
5388,60013,60013,50000,48000.0,1,2,2,-1,2165,2208.3,1
5389,60257,60257,50000,48000.0,1,3,2,0,7198,7341.96,1
5391,63474,63474,200000,192000.0,1,1,2,2,157131,160273.62,1
5393,63474,63474,90000,86400.0,1,2,2,2,18978,19357.56,1
5399,85520,85520,50000,48000.0,2,1,2,1,12884,13141.68,1
5400,85804,85804,140000,134400.0,2,1,2,-1,2229,2273.58,1
5405,99389,99389,130000,124800.0,2,3,1,0,23997,24476.94,1
5420,60536,60536,30000,28800.0,1,2,2,3,29774,30369.48,1
5423,80261,80261,80000,76800.0,1,2,2,0,31780,32415.6,1
5427,27619,27619,50000,48000.0,2,2,1,-1,12515,12765.3,1
5435,56764,56764,90000,86400.0,1,3,1,2,37681,38434.62,1
5445,10207,10207,140000,134400.0,1,2,1,3,192182,196025.64,1
5453,13756,13756,160000,153600.0,2,2,1,-1,2511,2561.22,1
5456,20507,20507,70000,67200.0,2,2,2,1,70736,72150.72,1
5458,24832,24832,100000,96000.0,2,3,1,3,110946,113164.92,1
5459,31319,31319,180000,172800.0,1,2,2,2,21564,21995.28,1
5467,40308,40308,80000,76800.0,1,2,1,2,81562,83193.24,1
5472,51207,51207,20000,19200.0,1,1,2,0,2652,2705.04,1
5473,54965,54965,20000,19200.0,2,3,3,1,18558,18929.16,1
5475,66599,66599,290000,278400.0,2,1,2,1,170422,173830.44,1
5486,97762,97762,30000,28800.0,1,3,2,2,300,306.0,1
5488,97927,97927,30000,28800.0,1,1,2,2,27274,27819.48,1
5513,45858,45858,200000,192000.0,2,3,1,2,2500,2550.0,1
5516,58670,58670,20000,19200.0,2,2,2,0,17091,17432.82,1
5534,44785,44785,290000,278400.0,1,1,2,-2,184910,188608.2,1
5535,44785,44785,50000,48000.0,1,2,2,0,1972,2011.44,1
5539,60075,60075,30000,28800.0,2,3,2,-1,2946,3004.92,1
5558,51485,51485,100000,96000.0,2,2,2,2,101827,103863.54,1
5562,53901,53901,50000,48000.0,1,2,1,0,21460,21889.2,1
5565,53901,53901,140000,134400.0,2,3,1,0,137730,140484.6,1
5572,65441,65441,100000,96000.0,2,2,1,2,29778,30373.56,1
5575,66915,66915,20000,19200.0,2,2,2,0,19223,19607.46,1
5577,70239,70239,150000,144000.0,1,2,2,-2,3627,3699.54,1
5580,79500,79500,30000,28800.0,2,3,1,1,24921,25419.42,1
5588,97667,97667,230000,220800.0,2,3,1,-2,316,322.32,1
5598,15833,15833,30000,28800.0,2,2,1,0,20533,20943.66,1
5601,16842,16842,80000,76800.0,2,2,1,2,82628,84280.56,1
5605,18628,18628,70000,67200.0,1,2,2,0,56626,57758.52,1
5611,30115,30115,160000,153600.0,2,2,2,2,157818,160974.36,1
5627,48129,48129,360000,345600.0,1,2,1,1,3551,3622.02,1
5631,54172,54172,40000,38400.0,2,2,2,0,39092,39873.84,1
5646,97725,97725,60000,57600.0,2,2,1,-1,390,397.8,1
5648,98534,98534,50000,48000.0,2,2,2,2,47076,48017.52,1
5653,28167,28167,360000,345600.0,2,1,1,0,37736,38490.72,1
5659,49046,49046,50000,48000.0,2,2,1,2,50965,51984.3,1
5666,55612,55612,250000,240000.0,2,3,1,0,296963,302902.25,1
5669,68687,68687,120000,115200.0,2,2,1,0,122842,125298.84,1
5670,68806,68806,50000,48000.0,2,2,1,2,19169,19552.38,1
5675,82824,82824,100000,96000.0,2,2,1,2,97031,98971.62,1
5682,82824,82824,30000,28800.0,2,2,1,2,11851,12088.02,1
5683,82824,82824,30000,28800.0,2,2,1,2,25369,25876.38,1
5691,89942,89942,80000,76800.0,1,1,2,-1,780,795.6,1
5693,93332,93332,50000,48000.0,2,1,2,-1,2823,2879.46,1
5695,93332,93332,210000,201600.0,1,1,1,-2,980,999.6,1
5698,98239,98239,130000,124800.0,2,1,2,1,2576,2627.52,1
5701,17575,17575,180000,172800.0,2,1,1,-1,2743,2797.86,1
5705,21029,21029,360000,345600.0,2,1,2,-1,2868,2925.36,1
5706,28856,28856,80000,76800.0,1,1,2,-2,8598,8769.96,1
5711,50816,50816,40000,38400.0,2,1,2,-1,32540,33190.8,1
5722,57874,57874,30000,28800.0,2,3,2,2,13257,13522.14,1
5725,67920,67920,50000,48000.0,2,1,2,2,45708,46622.16,1
5727,67920,67920,120000,115200.0,2,2,3,2,26446,26974.92,1
5735,87417,87417,60000,57600.0,1,2,1,0,58078,59239.56,1
5737,91920,91920,90000,86400.0,2,2,1,2,63426,64694.52,1
5739,97677,97677,20000,19200.0,1,3,2,1,9126,9308.52,1
5743,18802,18802,30000,28800.0,2,3,2,2,21767,22202.34,1
5747,28419,28419,120000,115200.0,1,3,1,2,77468,79017.36,1
5751,42544,42544,160000,153600.0,2,2,2,2,147333,150279.66,1
5755,46441,46441,220000,211200.0,2,1,2,2,161081,164302.62,1
5757,65168,65168,260000,249600.0,1,1,2,1,149124,152106.48,1
5759,67243,67243,10000,9600.0,2,2,2,0,15004,15304.08,1
5771,30494,30494,180000,172800.0,1,2,1,1,2826,2882.52,1
5786,40807,40807,60000,57600.0,1,2,2,2,61103,62325.06,1
5787,40807,40807,240000,230400.0,2,1,1,2,2500,2550.0,1
5808,74483,74483,90000,86400.0,2,3,1,0,65237,66541.74,1
5813,94322,94322,190000,182400.0,1,1,2,2,107689,109842.78,1
5816,48963,48963,30000,28800.0,2,1,1,-1,9280,9465.6,1
5818,48963,48963,140000,134400.0,2,1,2,3,21593,22024.86,1
5820,48963,48963,20000,19200.0,2,2,2,2,6270,6395.4,1
5827,97560,97560,10000,9600.0,2,2,2,0,2274,2319.48,1
5828,97560,97560,280000,268800.0,2,1,2,-1,17878,18235.56,1
5832,11512,11512,140000,134400.0,1,1,1,2,104651,106744.02,1
5836,94523,94523,270000,259200.0,2,2,2,0,33224,33888.48,1
5838,98185,98185,10000,9600.0,1,2,2,2,2400,2448.0,1
5847,40308,40308,90000,86400.0,2,1,1,0,58043,59203.86,1
5853,54965,54965,200000,192000.0,2,2,2,1,61844,63080.88,1
5854,54965,54965,50000,48000.0,2,2,2,0,29356,29943.12,1
5865,40435,40435,10000,9600.0,2,3,1,-1,780,795.6,1
5871,60734,60734,180000,172800.0,2,1,1,0,149069,152050.38,1
5875,61671,61671,100000,96000.0,1,3,1,2,101326,103352.52,1
5876,61671,61671,340000,326400.0,2,2,2,0,336190,342913.8,1
5884,54993,54993,20000,19200.0,2,2,1,2,16219,16543.38,1
5885,57390,57390,20000,19200.0,2,1,2,2,18446,18814.92,1
5893,90106,90106,20000,19200.0,1,3,2,2,17880,18237.6,1
5895,10191,10191,230000,220800.0,2,1,2,-1,907,925.14,1
5901,40704,40704,80000,76800.0,1,2,1,0,5800,5916.0,1
5906,50221,50221,150000,144000.0,2,2,2,0,85118,86820.36,1
5913,77606,77606,230000,220800.0,1,2,2,0,171111,174533.22,1
5918,91661,91661,200000,192000.0,2,3,1,-1,1207,1231.14,1
5921,91762,91762,200000,192000.0,2,1,2,-1,105,107.1,1
5925,97057,97057,340000,326400.0,2,2,2,4,581775,593410.5,1
5928,99708,99708,320000,307200.0,2,1,2,0,12130,12372.6,1
5931,13711,13711,50000,48000.0,1,3,2,4,27226,27770.52,1
5947,79147,79147,70000,67200.0,2,2,2,0,7033,7173.66,1
5950,87571,87571,80000,76800.0,2,2,1,0,69760,71155.2,1
5971,31609,31609,20000,19200.0,2,1,2,-1,15790,16105.8,1
5972,32561,32561,80000,76800.0,1,2,1,0,32114,32756.28,1
5973,33709,33709,80000,76800.0,1,1,2,0,79650,81243.0,1
5980,45127,45127,70000,67200.0,2,1,2,1,15932,16250.64,1
5983,46518,46518,10000,9600.0,1,2,2,0,7393,7540.86,1
5987,49275,49275,210000,201600.0,2,2,1,-1,1971,2010.42,1
6003,67430,67430,90000,86400.0,2,2,2,0,75382,76889.64,1
6007,70406,70406,120000,115200.0,2,1,2,-1,416,424.32,1
6013,82110,82110,360000,345600.0,2,3,1,-2,1458,1487.16,1
6015,94118,94118,50000,48000.0,2,2,1,0,35676,36389.52,1
6018,26065,26065,20000,19200.0,1,2,1,0,16348,16674.96,1
6020,32899,32899,200000,192000.0,1,1,1,2,43272,44137.44,1
6026,45445,45445,440000,422400.0,1,1,1,1,274263,279748.25,1
6030,56571,56571,180000,172800.0,2,3,1,-1,2069,2110.38,1
6035,83876,83876,200000,192000.0,2,2,1,-1,473,482.46,1
6036,84589,84589,280000,268800.0,1,1,1,-1,2270,2315.4,1
6041,97325,97325,20000,19200.0,2,2,2,2,2400,2448.0,1
6045,14002,14002,500000,480000.0,1,1,1,2,4957,5056.14,1
6046,14002,14002,200000,192000.0,2,2,1,1,183994,187673.88,1
6052,43878,43878,30000,28800.0,1,2,1,-1,2450,2499.0,1
6054,71781,71781,230000,220800.0,2,1,1,-1,986,1005.72,1
6056,78859,78859,50000,48000.0,2,1,2,2,150,153.0,1
6073,19312,19312,50000,48000.0,2,2,1,-1,416,424.32,1
6074,20069,20069,250000,240000.0,1,1,1,0,205323,209429.45,1
6077,23891,23891,120000,115200.0,1,2,2,2,125406,127914.12,1
6079,26250,26250,150000,144000.0,2,1,2,3,147260,150205.2,1
6084,29817,29817,80000,76800.0,2,2,2,2,74037,75517.74,1
6085,32673,32673,10000,9600.0,1,1,2,2,1050,1071.0,1
6086,32673,32673,140000,134400.0,2,1,1,0,124375,126862.5,1
6088,32673,32673,200000,192000.0,1,2,2,0,99483,101472.66,1
6089,32673,32673,90000,86400.0,2,2,2,0,26928,27466.56,1
6095,33602,33602,80000,76800.0,2,1,2,-1,666,679.32,1
6097,33602,33602,60000,57600.0,2,3,1,1,749,763.98,1
6098,37392,37392,50000,48000.0,1,2,1,0,49695,50688.9,1
6099,37755,37755,200000,192000.0,2,3,1,0,188096,191857.92,1
6105,48364,48364,180000,172800.0,1,2,1,-1,1473,1502.46,1
6108,55409,55409,140000,134400.0,2,2,1,-1,326,332.52,1
6109,55409,55409,120000,115200.0,1,1,1,1,114127,116409.54,1
6112,61315,61315,120000,115200.0,2,2,1,2,117922,120280.44,1
6120,66252,66252,50000,48000.0,2,2,2,2,20632,21044.64,1
6121,66252,66252,70000,67200.0,2,2,1,2,76062,77583.24,1
6122,66252,66252,250000,240000.0,2,2,1,2,128413,130981.26,1
6123,69758,69758,150000,144000.0,2,1,1,1,80762,82377.24,1
6127,85947,85947,490000,470400.0,1,1,1,-1,115,117.3,1
6128,86889,86889,180000,172800.0,2,2,1,2,178854,182431.08,1
6130,91716,91716,20000,19200.0,1,1,2,2,16339,16665.78,1
6135,95819,95819,280000,268800.0,2,1,2,-1,29989,30588.78,1
6138,97937,97937,20000,19200.0,2,2,2,-1,631,643.62,1
6139,98809,98809,50000,48000.0,2,3,1,0,45260,46165.2,1
6154,38166,38166,460000,441600.0,1,1,1,-1,5383,5490.66,1
6155,38166,38166,30000,28800.0,2,1,2,1,24022,24502.44,1
6156,38166,38166,30000,28800.0,2,1,2,-1,165,168.3,1
6157,39924,39924,20000,19200.0,1,2,1,0,21431,21859.62,1
6164,58326,58326,360000,345600.0,1,2,2,0,281600,287232.0,1
6167,62011,62011,30000,28800.0,2,2,1,0,10011,10211.22,1
6175,80550,80550,110000,105600.0,2,1,1,2,114430,116718.6,1
6177,80550,80550,30000,28800.0,1,3,2,2,22323,22769.46,1
6178,81335,81335,50000,48000.0,1,2,2,0,57570,58721.4,1
6181,84670,84670,150000,144000.0,2,1,1,-1,598,609.96,1
6182,85005,85005,100000,96000.0,2,2,1,3,61089,62310.78,1
6183,86572,86572,70000,67200.0,2,1,2,2,26410,26938.2,1
6184,87416,87416,430000,412800.0,2,2,2,-2,263,268.26,1
6202,83964,83964,260000,249600.0,1,1,1,-1,10448,10656.96,1
6205,46944,46944,50000,48000.0,1,1,1,-1,5433,5541.66,1
6222,93091,93091,140000,134400.0,2,2,2,2,25621,26133.42,1
6229,70194,70194,240000,230400.0,1,1,1,2,184427,188115.55,1
6230,70194,70194,260000,249600.0,2,1,2,-1,470,479.4,1
6238,15995,15995,210000,201600.0,1,2,1,0,32903,33561.06,1
6239,26904,26904,10000,9600.0,1,2,2,0,8257,8422.14,1
6241,28348,28348,240000,230400.0,2,1,1,2,118402,120770.04,1
6256,67775,67775,130000,124800.0,2,2,2,2,50033,51033.66,1
6269,18350,18350,120000,115200.0,1,2,2,1,87376,89123.52,1
6272,60612,60612,10000,9600.0,2,1,2,2,2400,2448.0,1
6278,18973,18973,110000,105600.0,2,1,2,1,58679,59852.58,1
6282,18973,18973,30000,28800.0,1,1,2,4,25899,26416.98,1
6292,61549,61549,190000,182400.0,1,2,1,0,86713,88447.26,1
6293,63366,63366,470000,451200.0,2,1,2,0,17243,17587.86,1
6305,18715,18715,180000,172800.0,1,2,2,-1,100,102.0,1
6306,20129,20129,30000,28800.0,2,1,2,1,17775,18130.5,1
6313,35670,35670,260000,249600.0,1,2,2,1,263943,269221.88,1
6316,35670,35670,10000,9600.0,1,1,2,0,4216,4300.32,1
6319,36096,36096,20000,19200.0,1,2,2,2,13747,14021.94,1
6321,36096,36096,30000,28800.0,1,2,2,5,26551,27082.02,1
6328,45634,45634,20000,19200.0,2,2,2,2,5743,5857.86,1
6332,58288,58288,50000,48000.0,1,2,2,2,43247,44111.94,1
6333,59928,59928,170000,163200.0,1,1,1,0,170359,173766.19,1
6335,68303,68303,70000,67200.0,2,2,1,2,63963,65242.26,1
6344,79763,79763,150000,144000.0,1,3,1,2,17790,18145.8,1
6345,79763,79763,190000,182400.0,2,2,2,2,4686,4779.72,1
6349,79763,79763,80000,76800.0,1,1,2,2,62423,63671.46,1
6352,79763,79763,260000,249600.0,2,1,2,2,94114,95996.28,1
6358,79763,79763,50000,48000.0,2,1,1,-1,465,474.3,1
6362,83350,83350,100000,96000.0,2,2,1,2,73073,74534.46,1
6364,85099,85099,120000,115200.0,2,1,2,0,11379,11606.58,1
6366,87304,87304,20000,19200.0,1,3,1,0,20184,20587.68,1
6372,99129,99129,20000,19200.0,2,2,2,-1,2480,2529.6,1
6374,12069,12069,100000,96000.0,1,1,1,4,101762,103797.24,1
6379,18558,18558,120000,115200.0,1,1,2,1,650,663.0,1
6380,18558,18558,70000,67200.0,2,2,1,2,25773,26288.46,1
6387,38804,38804,50000,48000.0,1,2,2,2,30117,30719.34,1
6393,81711,81711,240000,230400.0,1,1,2,-1,5354,5461.08,1
6396,93384,93384,50000,48000.0,1,1,2,-1,526,536.52,1
6400,94248,94248,30000,28800.0,1,3,1,2,29742,30336.84,1
6403,95038,95038,50000,48000.0,2,2,2,0,14720,15014.4,1
6404,16205,16205,100000,96000.0,2,3,2,0,53423,54491.46,1
6407,20974,20974,240000,230400.0,2,1,2,-1,6916,7054.32,1
6413,48396,48396,160000,153600.0,1,2,2,0,131895,134532.9,1
6414,48396,48396,70000,67200.0,1,1,2,0,66874,68211.48,1
6417,76302,76302,110000,105600.0,2,2,1,2,110109,112311.18,1
6421,96667,96667,200000,192000.0,1,2,2,0,80012,81612.24,1
6427,15560,15560,100000,96000.0,2,1,2,3,100016,102016.32,1
6429,15560,15560,130000,124800.0,2,2,2,2,138910,141688.2,1
6430,26380,26380,10000,9600.0,1,2,2,0,9042,9222.84,1
6446,46275,46275,200000,192000.0,2,1,1,-1,15127,15429.54,1
6450,53678,53678,50000,48000.0,2,3,2,0,46687,47620.74,1
6479,15438,15438,50000,48000.0,1,3,2,0,7334,7480.68,1
6484,15438,15438,170000,163200.0,2,2,1,-1,2741,2795.82,1
6487,15438,15438,20000,19200.0,2,3,1,2,14064,14345.28,1
6488,20305,20305,80000,76800.0,2,2,1,0,33319,33985.38,1
6490,29678,29678,250000,240000.0,2,2,2,1,59878,61075.56,1
6493,45550,45550,30000,28800.0,2,2,1,2,27975,28534.5,1
6501,19304,19304,10000,9600.0,1,3,1,0,6817,6953.34,1
6506,59025,59025,170000,163200.0,2,2,1,-1,1085,1106.7,1
6510,61163,61163,50000,48000.0,1,2,2,2,1050,1071.0,1
6515,81787,81787,290000,278400.0,2,2,1,1,292907,298765.12,1
6516,82708,82708,50000,48000.0,1,2,1,0,48027,48987.54,1
6519,96751,96751,20000,19200.0,1,3,2,0,18535,18905.7,1
6521,19722,19722,230000,220800.0,2,1,2,0,9092,9273.84,1
6522,26075,26075,60000,57600.0,2,3,2,0,60491,61700.82,1
6529,12553,12553,90000,86400.0,2,5,2,0,40145,40947.9,1
6540,60156,60156,80000,76800.0,2,1,2,0,75709,77223.18,1
6541,75719,75719,60000,57600.0,1,1,2,2,61432,62660.64,1
6551,28162,28162,50000,48000.0,1,2,2,1,52935,53993.7,1
6552,29276,29276,260000,249600.0,2,2,2,0,19713,20107.26,1
6553,29276,29276,230000,220800.0,2,3,2,0,1873,1910.46,1
6557,31410,31410,20000,19200.0,1,2,2,3,16014,16334.28,1
6558,32795,32795,260000,249600.0,1,3,1,2,655,668.1,1
6560,34964,34964,230000,220800.0,2,2,1,0,57259,58404.18,1
6567,58255,58255,160000,153600.0,2,2,1,0,30414,31022.28,1
6570,64156,64156,50000,48000.0,1,2,2,3,12961,13220.22,1
6576,66083,66083,20000,19200.0,2,2,2,0,11564,11795.28,1
6580,73292,73292,50000,48000.0,2,2,2,2,50863,51880.26,1
6582,76018,76018,240000,230400.0,1,3,1,2,213732,218006.64,1
6583,77552,77552,200000,192000.0,1,2,2,2,172325,175771.5,1
6584,77552,77552,200000,192000.0,2,2,2,-1,184,187.68,1
6616,39424,39424,60000,57600.0,1,3,2,-1,326,332.52,1
6622,60013,60013,50000,48000.0,2,2,1,2,36329,37055.58,1
6624,63474,63474,20000,19200.0,2,2,2,1,6025,6145.5,1
6630,71287,71287,30000,28800.0,2,3,1,2,19608,20000.16,1
6636,99389,99389,20000,19200.0,1,2,2,2,15166,15469.32,1
6637,99389,99389,80000,76800.0,2,3,1,2,57754,58909.08,1
6641,14186,14186,130000,124800.0,1,1,2,0,130705,133319.1,1
6646,34765,34765,30000,28800.0,2,2,1,1,27882,28439.64,1
6654,40335,40335,80000,76800.0,2,2,2,0,46982,47921.64,1
6655,42261,42261,190000,182400.0,2,1,2,2,204297,208382.94,1
6659,68781,68781,90000,86400.0,1,2,1,0,27764,28319.28,1
6663,71246,71246,380000,364800.0,1,1,1,-1,6347,6473.94,1
6667,10207,10207,50000,48000.0,2,1,1,1,45608,46520.16,1
6679,16064,16064,20000,19200.0,2,2,1,0,16560,16891.2,1
6683,31319,31319,20000,19200.0,1,2,1,1,12564,12815.28,1
6684,31319,31319,10000,9600.0,1,1,1,-1,4711,4805.22,1
6687,37204,37204,220000,211200.0,1,1,2,2,124820,127316.4,1
6688,38234,38234,260000,249600.0,1,2,1,3,215521,219831.42,1
6701,97762,97762,100000,96000.0,2,2,2,2,88420,90188.4,1
6703,97927,97927,200000,192000.0,2,2,2,6,71310,72736.2,1
6718,50328,50328,140000,134400.0,1,1,2,0,19484,19873.68,1
6720,55565,55565,300000,288000.0,2,2,2,0,11342,11568.84,1
6724,75441,75441,200000,192000.0,1,1,1,1,73537,75007.74,1
6726,94562,94562,200000,192000.0,1,1,1,0,2346,2392.92,1
6727,21989,21989,160000,153600.0,1,2,2,2,73820,75296.4,1
6730,42507,42507,390000,374400.0,2,2,1,2,78658,80231.16,1
6745,59809,59809,10000,9600.0,1,2,2,0,7886,8043.72,1
6749,17100,17100,50000,48000.0,1,3,1,0,11839,12075.78,1
6751,17100,17100,30000,28800.0,2,3,1,2,22352,22799.04,1
6752,18156,18156,30000,28800.0,1,1,1,0,22541,22991.82,1
6753,23307,23307,30000,28800.0,2,3,1,2,30615,31227.3,1
6754,23307,23307,20000,19200.0,2,2,1,8,16942,17280.84,1
6756,30045,30045,300000,288000.0,1,1,1,-1,999,1018.98,1
6759,51485,51485,200000,192000.0,2,2,1,0,128208,130772.16,1
6768,60761,60761,340000,326400.0,1,2,1,0,63098,64359.96,1
6774,86830,86830,470000,451200.0,2,2,2,0,491428,501256.56,1
6784,88925,88925,70000,67200.0,2,1,2,1,28106,28668.12,1
6800,92045,92045,80000,76800.0,1,2,2,0,26170,26693.4,1
6801,99180,99180,20000,19200.0,1,3,1,2,15089,15390.78,1
6807,30115,30115,100000,96000.0,1,2,2,2,97614,99566.28,1
6821,51398,51398,220000,211200.0,2,2,1,-2,183718,187392.36,1
6824,54172,54172,90000,86400.0,2,2,1,0,112577,114828.54,1
6828,57451,57451,60000,57600.0,2,1,2,2,37356,38103.12,1
6829,59667,59667,20000,19200.0,1,2,2,1,13242,13506.84,1
6830,77150,77150,180000,172800.0,1,2,1,0,173481,176950.62,1
6834,97725,97725,10000,9600.0,1,2,1,-1,9860,10057.2,1
6838,98534,98534,20000,19200.0,1,1,2,1,17147,17489.94,1
6839,99787,99787,80000,76800.0,2,2,2,2,73981,75460.62,1
6844,49046,49046,50000,48000.0,1,2,2,0,48803,49779.06,1
6846,50491,50491,130000,124800.0,2,2,2,0,99593,101584.86,1
6852,55612,55612,60000,57600.0,2,2,1,0,20636,21048.72,1
6853,63411,63411,310000,297600.0,1,2,2,0,169749,173143.98,1
6854,63940,63940,290000,278400.0,1,3,2,0,5451,5560.02,1
6855,73231,73231,180000,172800.0,1,1,1,1,133424,136092.48,1
6858,83761,83761,180000,172800.0,2,1,1,-1,996,1015.92,1
6862,93332,93332,210000,201600.0,2,1,2,2,131297,133922.94,1
6875,35065,35065,10000,9600.0,1,1,2,0,2946,3004.92,1
6876,43499,43499,30000,28800.0,2,2,2,2,30558,31169.16,1
6885,69051,69051,110000,105600.0,1,2,1,2,96898,98835.96,1
6894,85320,85320,370000,355200.0,2,2,2,4,390509,398319.2,1
6895,85320,85320,60000,57600.0,2,1,1,2,46806,47742.12,1
6897,85320,85320,30000,28800.0,1,2,2,3,13461,13730.22,1
6898,85320,85320,120000,115200.0,1,2,2,1,60316,61522.32,1
6906,85320,85320,50000,48000.0,1,2,2,3,50516,51526.32,1
6910,85320,85320,30000,28800.0,2,3,2,2,23136,23598.72,1
6915,19636,19636,100000,96000.0,1,2,2,2,63004,64264.08,1
6917,42544,42544,10000,9600.0,1,1,2,2,6883,7020.66,1
6918,44965,44965,300000,288000.0,1,1,2,2,273138,278600.75,1
6927,75409,75409,60000,57600.0,2,2,2,2,60270,61475.4,1
6930,75409,75409,20000,19200.0,1,3,2,2,18243,18607.86,1
6933,87390,87390,500000,480000.0,1,1,2,-1,4331,4417.62,1
6945,32753,32753,160000,153600.0,2,2,1,-1,1261,1286.22,1
6946,32753,32753,50000,48000.0,1,2,2,0,1552,1583.04,1
6947,32753,32753,220000,211200.0,2,2,1,2,2345,2391.9,1
6950,34762,34762,80000,76800.0,2,2,1,0,82150,83793.0,1
6952,40807,40807,30000,28800.0,2,2,2,1,5231,5335.62,1
6958,48786,48786,120000,115200.0,2,2,2,2,67714,69068.28,1
6963,68396,68396,50000,48000.0,1,1,2,-1,390,397.8,1
6964,86182,86182,470000,451200.0,1,1,1,2,241153,245976.06,1
6969,48963,48963,50000,48000.0,1,2,2,0,6302,6428.04,1
6982,55440,55440,80000,76800.0,2,2,1,-1,1894,1931.88,1
6985,56346,56346,20000,19200.0,1,3,2,-1,6085,6206.7,1
6989,46552,46552,50000,48000.0,1,3,1,1,48091,49052.82,1
6996,68303,68303,30000,28800.0,1,1,2,0,16098,16419.96,1
7000,56346,56346,50000,48000.0,2,3,1,2,47349,48295.98,1
7017,48608,48608,230000,220800.0,1,2,2,0,14529,14819.58,1
7023,77606,77606,100000,96000.0,1,2,1,2,59586,60777.72,1
7026,79422,79422,90000,86400.0,1,2,3,0,106947,109085.94,1
